9,563689	
9,563689	
9,542755	
9,542755	
9,542755	
9,542755	
9,542755	
9,542755	
9,542755	
9,542755	
9,542755	
9,525717	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
3,441453	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
2,754853	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,712588	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
1,258659	
